reseller_id,name,phone,signup_date,state,city_tier,age_group,primary_category,monthly_gmv,monthly_orders,avg_order_value,return_rate,support_tickets,whatsapp_active,tenure_days,days_since_last_order,churn_label
MSH031289,Anika Som,+913759593677,2023-01-01,Maharashtra,2,18-25,Beauty,20394.82,27,755.36,0.0706,1,0,364,139,1
MSH031290,Dev Dara,3765750151,2022-07-11,Gujarat,3,18-25,Fashion,24403.1,22,1109.23,0.102,1,1,538,351,1
MSH031291,Prisha Mandal,03295752460,2023-05-02,Uttar Pradesh,3,36-45,Beauty,6109.62,10,610.96,0.1944,2,0,243,4,0
MSH031292,Faqid Basak,9598007437,2023-06-18,Bihar,2,26-35,Electronics,8967.32,6,1494.55,0.0606,2,1,196,29,0
MSH031293,Mason Ram,03893613565,2022-01-24,Rajasthan,3,18-25,Beauty,14391.83,15,959.46,0.0896,2,1,706,24,0
MSH031294,Hemal Tank,3068421849,2022-03-16,Tamil Nadu,3,36-45,Kitchen,27309.74,32,853.43,0.1158,0,1,655,13,0
MSH031295,Chatura Srivastava,9338573642,2023-01-29,West Bengal,2,18-25,Electronics,15977.64,25,639.11,0.2926,2,1,336,145,1
MSH031296,Lavanya Hayre,+910514460732,2023-04-03,Rajasthan,3,18-25,Kitchen,11125.64,11,1011.42,0.1292,0,1,272,24,0
MSH031297,Geetika Nath,+912665919353,2022-04-20,Uttar Pradesh,3,36-45,Beauty,9805.43,14,700.39,0.1215,1,1,620,74,1
MSH031298,Yasti Mand,7214779152,2022-03-31,Uttar Pradesh,3,36-45,Home Decor,20591.77,25,823.67,0.1589,4,1,640,108,1
MSH031299,Mahika Kara,+915217107241,2022-02-06,Madhya Pradesh,3,26-35,Kitchen,5138.51,15,342.57,0.1934,4,0,693,21,0
MSH031300,Panini Agrawal,8130682656,2022-11-03,Bihar,2,26-35,Fashion,5030.13,8,628.77,0.2111,1,0,423,9,0
MSH031301,Urishilla Ray,2892052673,2022-03-03,Gujarat,2,26-35,Kitchen,8178.92,9,908.77,0.3979,1,0,668,89,1
MSH031302,Advay Mannan,6208024408,2022-11-01,Odisha,2,26-35,Beauty,24118.95,35,689.11,0.4373,2,1,425,19,0
MSH031303,Mugdha Vaidya,00462164252,2022-06-28,Tamil Nadu,3,26-35,Fashion,15528.88,24,647.04,0.0958,2,0,551,17,0
MSH031304,Chatresh Shukla,04761193631,2023-06-24,Karnataka,2,36-45,Fashion,59043.23,66,894.59,0.1172,3,1,190,25,0
MSH031305,Ethan Nagarajan,+917652404713,2023-03-20,Uttar Pradesh,1,45+,Fashion,3426.77,2,1713.38,0.1465,2,1,286,15,0
MSH031306,Jasmit Bora,09703116499,2023-06-03,West Bengal,3,36-45,Home Decor,11056.81,15,737.12,0.1614,1,1,211,293,1
MSH031307,Baljiwan Shukla,4544646266,2022-02-05,Maharashtra,2,26-35,Kitchen,10802.45,16,675.15,0.1189,1,1,694,5,0
MSH031308,Yasti Joshi,04122895243,2023-04-23,Maharashtra,1,26-35,Fashion,6174.48,13,474.96,0.1334,0,0,252,7,0
MSH031309,Jhalak Mannan,+918743563658,2022-03-14,Maharashtra,2,26-35,Fashion,26632.1,23,1157.92,0.0902,2,1,657,18,0
MSH031310,Ishanvi Balan,5848566667,2022-01-30,Gujarat,3,36-45,Fashion,7021.6,6,1170.27,0.5425,1,1,700,190,1
MSH031311,Riya Wable,4289920388,2022-10-30,Tamil Nadu,3,45+,Fashion,8298.13,6,1383.02,0.0687,3,1,427,3,0
MSH031312,Utkarsh Anand,07880978153,2022-12-13,Gujarat,3,18-25,Fashion,7572.6,13,582.51,0.1136,1,0,383,5,0
MSH031313,Christopher Bhattacharyya,3262422436,2023-05-26,Bihar,2,36-45,Beauty,11374.0,17,669.06,0.4437,1,0,219,283,1
MSH031314,Jagvi Mandal,2849508353,2023-06-01,Maharashtra,2,26-35,Fashion,60498.59,66,916.65,0.2671,1,1,213,357,1
MSH031315,Devika Biswas,+910225217292,2022-03-06,Bihar,2,26-35,Fashion,16624.67,24,692.69,0.3967,0,1,665,15,0
MSH031316,Devika Uppal,5577260455,2023-03-29,Maharashtra,3,45+,Kitchen,9652.39,14,689.46,0.1225,1,1,277,28,0
MSH031317,Triya Suresh,+915120367002,2023-06-13,Odisha,3,18-25,Home Decor,4225.6,6,704.27,0.169,2,0,201,13,0
MSH031318,Yuvraj Khatri,8978424220,2023-01-04,Gujarat,1,26-35,Fashion,7773.04,7,1110.43,0.2743,1,0,361,172,1
MSH031319,Mohini Talwar,+915779274507,2022-02-06,Uttar Pradesh,2,26-35,Kitchen,5951.25,8,743.91,0.0343,1,1,693,7,0
MSH031320,Samuel Wason,+915362541138,2023-01-16,Odisha,3,18-25,Electronics,9965.94,7,1423.71,0.2705,2,1,349,252,1
MSH031321,Fariq Sen,5480807344,2022-08-07,Uttar Pradesh,3,18-25,Fashion,16472.66,19,866.98,0.0581,2,1,511,3,0
MSH031322,Theodore Kota,+911169873251,2022-09-03,Tamil Nadu,3,45+,Kitchen,7458.17,8,932.27,0.1152,2,0,484,28,0
MSH031323,Geetika Yadav,+917285156832,2022-09-08,Rajasthan,1,18-25,Home Decor,12870.24,18,715.01,0.2552,1,0,479,244,1
MSH031324,Abdul Bala,01400792704,2022-12-12,West Bengal,3,45+,Fashion,35515.33,54,657.69,0.2847,0,0,384,186,1
MSH031325,Ishwar Mistry,02036442459,2023-04-17,Madhya Pradesh,1,18-25,Beauty,42306.36,51,829.54,0.3587,2,0,258,191,1
MSH031326,Nimrat Kanda,+916139155030,2022-05-02,Maharashtra,2,45+,Home Decor,10517.22,13,809.02,0.084,2,1,608,19,0
MSH031327,Dhruv Loyal,06086118579,2022-11-22,Uttar Pradesh,1,26-35,Fashion,17155.46,19,902.92,0.4275,0,0,404,13,0
MSH031328,Nilima Varty,+910069422506,2023-06-12,Tamil Nadu,1,26-35,Electronics,9043.51,11,822.14,0.2763,5,1,202,1,0
MSH031329,Chaitaly Brar,+916110792060,2022-05-01,Uttar Pradesh,1,36-45,Home Decor,13492.57,19,710.14,0.0536,0,1,609,4,0
MSH031330,Utkarsh Chaudhary,5565067291,2022-05-19,Maharashtra,1,36-45,Fashion,24140.93,27,894.11,0.1764,0,0,591,172,1
MSH031331,Aashi Balasubramanian,08415185731,2022-03-28,Uttar Pradesh,3,26-35,Fashion,47414.55,69,687.17,0.3133,2,1,643,314,1
MSH031332,Gauri Desai,+917233396072,2022-05-10,Madhya Pradesh,2,36-45,Kitchen,18707.39,19,984.6,0.13,0,0,600,18,0
MSH031333,Warda Kara,0098338521,2022-09-09,Karnataka,3,36-45,Electronics,9850.93,12,820.91,0.4634,1,1,478,28,0
MSH031334,Alexander Soman,3841527863,2022-12-26,Rajasthan,3,26-35,Kitchen,3439.68,3,1146.56,0.1847,3,1,370,24,0
MSH031335,Diya Singh,+918628764981,2023-03-06,Maharashtra,3,45+,Fashion,8016.09,12,668.01,0.0814,1,0,300,15,0
MSH031336,Vyanjana Sheth,07962551190,2022-02-16,Uttar Pradesh,2,45+,Fashion,112147.59,82,1367.65,0.0424,0,1,683,27,0
MSH031337,Janaki Varkey,08408647689,2023-05-16,Uttar Pradesh,2,26-35,Home Decor,7868.41,3,2622.8,0.171,0,0,229,16,0
MSH031338,Gagan Halder,+912237687308,2023-03-01,Maharashtra,3,26-35,Home Decor,4069.9,8,508.74,0.2717,2,0,305,146,1
MSH031339,Rayaan Mane,08861915150,2023-01-10,Karnataka,3,26-35,Fashion,5705.07,7,815.01,0.1931,3,0,355,219,1
MSH031340,Chakradev Padmanabhan,+910446968783,2022-04-21,Tamil Nadu,2,26-35,Electronics,19115.61,20,955.78,0.1942,3,0,619,2,0
MSH031341,Amaira Iyengar,+914672403034,2022-08-15,Uttar Pradesh,2,45+,Fashion,6198.02,9,688.67,0.3362,1,1,503,18,0
MSH031342,Girindra Menon,0804207708,2022-02-08,Tamil Nadu,1,18-25,Home Decor,8971.88,11,815.63,0.145,0,1,691,17,0
MSH031343,Yashawini Pingle,0748895325,2022-05-15,Uttar Pradesh,3,45+,Fashion,8077.04,11,734.28,0.075,0,1,595,17,0
MSH031344,Panini Kaul,06396009825,2022-10-22,Rajasthan,3,26-35,Home Decor,10460.52,16,653.78,0.0505,1,1,435,28,0
MSH031345,Anusha Vyas,8655750639,2022-02-03,Odisha,3,18-25,Fashion,18076.29,24,753.18,0.1074,2,0,696,8,0
MSH031346,Rachit Manda,+912507872661,2023-03-04,Tamil Nadu,3,36-45,Electronics,40257.87,46,875.17,0.1729,2,1,302,20,0
MSH031347,Adya Baria,02955139411,2022-03-09,Tamil Nadu,3,26-35,Home Decor,10087.07,9,1120.79,0.2814,3,0,662,104,1
MSH031348,Finn Virk,04238095121,2022-07-18,Tamil Nadu,2,26-35,Fashion,4337.49,1,4337.49,0.6502,0,0,531,11,0
MSH031349,Madhavi Shanker,+919602669811,2022-09-16,Uttar Pradesh,2,26-35,Electronics,9033.48,19,475.45,0.2559,0,1,471,19,0
MSH031350,Ranveer Bir,3291839135,2022-05-17,Uttar Pradesh,2,18-25,Electronics,26781.37,28,956.48,0.2255,2,0,593,18,0
MSH031351,Zilmil Boase,09094608576,2023-01-16,Rajasthan,2,18-25,Home Decor,27380.1,38,720.53,0.1888,0,1,349,29,0
MSH031352,Yashodhara Korpal,+910442544223,2023-06-08,Maharashtra,3,36-45,Kitchen,9142.54,15,609.5,0.2539,1,1,206,23,0
MSH031353,Baljiwan Randhawa,04251158993,2022-08-26,Uttar Pradesh,2,26-35,Fashion,8653.91,15,576.93,0.0576,3,1,492,29,0
MSH031354,Parth Dugal,+919057958060,2022-10-11,Rajasthan,3,26-35,Fashion,12527.3,13,963.64,0.0733,2,0,446,284,1
MSH031355,Nihal Nagy,0605862113,2023-04-03,Bihar,2,26-35,Fashion,10435.58,13,802.74,0.3767,2,1,272,160,1
MSH031356,Widisha Balakrishnan,02638693816,2022-05-15,Uttar Pradesh,1,26-35,Home Decor,21939.41,24,914.14,0.0633,0,1,595,24,0
MSH031357,Krisha Jayaraman,6014435470,2022-03-23,Odisha,3,26-35,Beauty,16622.85,19,874.89,0.3343,1,0,648,164,1
MSH031358,Pallavi Bajaj,+918506788727,2022-07-28,Gujarat,3,18-25,Fashion,5062.64,10,506.26,0.3903,0,1,521,8,0
MSH031359,Nathaniel Deo,+910995590547,2023-02-07,Madhya Pradesh,1,36-45,Kitchen,3950.28,3,1316.76,0.1188,3,0,327,25,0
MSH031360,Kabir Kamdar,5080329399,2022-07-07,Karnataka,3,18-25,Fashion,16526.32,24,688.6,0.0511,1,1,542,177,1
MSH031361,Vansha Divan,0058016530,2023-05-08,West Bengal,3,36-45,Home Decor,31786.33,30,1059.54,0.2042,1,1,237,24,0
MSH031362,Harita Bhardwaj,2857474038,2022-09-12,Bihar,2,26-35,Fashion,16136.44,17,949.2,0.0811,2,0,475,21,0
MSH031363,Gabriel Sagar,00375079846,2022-11-19,Bihar,3,26-35,Home Decor,30214.63,38,795.12,0.0462,0,0,407,15,0
MSH031364,Owen Padmanabhan,02839268393,2023-03-01,Maharashtra,1,26-35,Kitchen,40761.2,47,867.26,0.1059,1,0,305,360,1
MSH031365,Chavvi Mutti,07444811239,2023-02-19,Rajasthan,3,18-25,Fashion,5033.11,8,629.14,0.1637,3,1,315,23,0
MSH031366,Dalbir Din,+911444325956,2022-06-16,Gujarat,3,26-35,Home Decor,8361.65,11,760.15,0.3017,1,1,563,19,0
MSH031367,Varenya Verma,8355152360,2023-04-30,Bihar,3,36-45,Fashion,7594.4,13,584.18,0.4924,2,1,245,223,1
MSH031368,Ekani Pau,8622821362,2023-03-12,Maharashtra,2,45+,Fashion,17473.74,33,529.51,0.1523,1,1,294,12,0
MSH031369,Triya Grover,09618597432,2023-06-16,Karnataka,3,18-25,Kitchen,4242.42,6,707.07,0.0609,2,0,198,19,0
MSH031370,Jeet Brahmbhatt,+913143322919,2023-04-26,Tamil Nadu,3,18-25,Kitchen,11255.51,14,803.96,0.5381,2,0,249,194,1
MSH031371,Diya Sachar,+919446172366,2022-06-29,West Bengal,3,36-45,Electronics,9533.21,9,1059.25,0.3375,3,1,550,5,0
MSH031372,Vivaan Prabhakar,03967715714,2022-03-12,Odisha,3,26-35,Fashion,8677.78,6,1446.3,0.1092,1,1,659,8,0
MSH031373,Falak Zachariah,01036888954,2023-03-17,Odisha,3,26-35,Kitchen,4524.98,4,1131.24,0.2968,0,1,289,166,1
MSH031374,Kashvi Suresh,+916353143754,2022-05-19,Uttar Pradesh,2,26-35,Beauty,7500.93,16,468.81,0.3264,3,0,591,11,0
MSH031375,Manan Guha,06260787728,2022-04-12,Madhya Pradesh,3,26-35,Fashion,6130.09,7,875.73,0.1996,1,1,628,14,0
MSH031376,Qabil Srinivasan,0014813372,2023-04-13,Karnataka,3,18-25,Home Decor,34094.46,43,792.89,0.1964,0,0,262,155,1
MSH031377,Unnati Kant,01639600336,2022-10-10,Karnataka,3,45+,Home Decor,15105.61,19,795.03,0.1913,0,1,447,248,1
MSH031378,Anay Golla,5028605130,2022-01-29,Karnataka,3,26-35,Kitchen,17521.74,18,973.43,0.2669,1,0,701,239,1
MSH031379,Mohini Sangha,02534193643,2022-01-18,Gujarat,2,18-25,Home Decor,15461.05,18,858.95,0.1153,2,0,712,28,0
MSH031380,Guneet Raju,2899260556,2023-05-23,Odisha,3,26-35,Home Decor,62468.39,78,800.88,0.283,0,1,222,5,0
MSH031381,Wishi Hora,2388759274,2022-01-20,Maharashtra,3,45+,Kitchen,10555.47,11,959.59,0.4773,4,0,710,22,0
MSH031382,Zarna Badal,+916629024753,2022-11-22,Uttar Pradesh,3,36-45,Home Decor,24478.33,29,844.08,0.1833,0,0,404,9,0
MSH031383,Bhavani Radhakrishnan,07765162101,2022-12-22,Uttar Pradesh,3,45+,Fashion,13033.61,21,620.65,0.2546,2,1,374,173,1
MSH031384,Nidhi Gupta,08079298089,2023-03-09,Gujarat,3,26-35,Home Decor,8550.78,9,950.09,0.4831,1,1,297,360,1
MSH031385,Vasudha Dubey,+919139869964,2023-02-03,Bihar,2,26-35,Fashion,6144.26,5,1228.85,0.2622,2,0,331,2,0
MSH031386,Falan Mukhopadhyay,03647052884,2022-01-18,Maharashtra,3,45+,Fashion,15491.09,18,860.62,0.0346,1,1,712,3,0
MSH031387,Vincent Morar,+917881960684,2023-01-11,Tamil Nadu,3,18-25,Fashion,26097.89,32,815.56,0.2066,0,1,354,8,0
MSH031388,Teerth Pillay,07607514647,2022-12-06,Uttar Pradesh,3,26-35,Fashion,17017.11,23,739.87,0.1616,2,1,390,26,0
MSH031389,Panini Kapoor,09550089293,2022-05-30,Maharashtra,3,36-45,Fashion,9131.13,21,434.82,0.2172,2,0,580,155,1
MSH031390,Utkarsh Bali,+916778243504,2022-08-21,Rajasthan,3,18-25,Fashion,8486.25,11,771.48,0.1286,2,1,497,138,1
MSH031391,Xiti Parekh,+915844927609,2022-04-14,Maharashtra,1,18-25,Fashion,13906.87,18,772.6,0.335,2,0,626,269,1
MSH031392,Zayyan Koshy,+916433313837,2022-08-09,Rajasthan,1,36-45,Fashion,35534.02,45,789.64,0.0391,2,1,509,9,0
MSH031393,Eiravati Sunder,8218819148,2022-01-26,Uttar Pradesh,3,26-35,Kitchen,18153.93,23,789.3,0.0354,3,1,704,3,0
MSH031394,Sanaya Singhal,+911654624300,2022-03-05,Uttar Pradesh,3,18-25,Beauty,18717.58,16,1169.85,0.2234,3,1,666,27,0
MSH031395,Radha Loke,+910501114185,2022-09-11,Bihar,1,26-35,Electronics,15983.53,21,761.12,0.0825,1,1,476,8,0
MSH031396,Triveni Sachdeva,02939573231,2022-09-06,Uttar Pradesh,2,26-35,Kitchen,11452.8,11,1041.16,0.3032,4,0,481,7,0
MSH031397,Vritti Mitra,1184807923,2022-05-11,Madhya Pradesh,3,36-45,Home Decor,4440.06,6,740.01,0.4071,1,1,599,331,1
MSH031398,Tanveer Vig,8405336705,2022-01-30,Uttar Pradesh,3,26-35,Electronics,6273.53,6,1045.59,0.1561,1,1,700,7,0
MSH031399,Saksham Om,+916170827532,2022-01-10,Gujarat,2,36-45,Fashion,42145.32,52,810.49,0.3143,2,1,720,10,0
MSH031400,Naveen Sehgal,04867329001,2022-03-30,Uttar Pradesh,3,18-25,Fashion,11525.37,14,823.24,0.3134,1,1,641,27,0
MSH031401,Mahika Raman,00210441076,2023-03-06,Odisha,3,18-25,Fashion,4558.57,4,1139.64,0.1975,2,0,300,10,0
MSH031402,Ayush Misra,02647073784,2022-05-27,Rajasthan,3,45+,Fashion,5306.65,9,589.63,0.1893,2,1,583,24,0
MSH031403,Saksham Kothari,04050691108,2022-05-07,Maharashtra,3,36-45,Beauty,13163.84,20,658.19,0.1155,1,0,603,233,1
MSH031404,Diya Kalla,02732626368,2022-05-04,Maharashtra,3,45+,Fashion,43242.59,47,920.06,0.1086,3,0,606,27,0
MSH031405,Simon Basak,04789200787,2022-12-07,Maharashtra,3,36-45,Beauty,6302.86,7,900.41,0.0355,0,1,389,4,0
MSH031406,Bina Chaudry,+919599535276,2023-06-02,Uttar Pradesh,3,18-25,Beauty,13343.28,18,741.29,0.2014,1,1,212,14,0
MSH031407,Balvan Natarajan,+916190054043,2022-02-20,Gujarat,1,18-25,Home Decor,21594.35,30,719.81,0.0777,2,1,679,10,0
MSH031408,Devansh Ravel,00615548414,2023-02-02,Bihar,2,26-35,Home Decor,7058.27,6,1176.38,0.0944,1,1,332,21,0
MSH031409,Lajita Palla,03245293180,2022-11-10,Uttar Pradesh,3,36-45,Electronics,15163.81,13,1166.45,0.0686,2,1,416,24,0
MSH031410,Amol Mody,+916198128218,2023-05-29,Gujarat,2,36-45,Electronics,19696.96,21,937.95,0.2167,0,0,216,22,0
MSH031411,Damini Nori,01325237483,2023-05-17,Karnataka,2,26-35,Electronics,10985.73,10,1098.57,0.4994,0,1,228,254,1
MSH031412,Praneel Sethi,4855262108,2023-06-14,Odisha,3,18-25,Beauty,9918.98,11,901.73,0.2491,1,1,200,10,0
MSH031413,Girindra Balakrishnan,05955756950,2023-02-23,Uttar Pradesh,1,26-35,Home Decor,22885.47,22,1040.25,0.3977,2,0,311,3,0
MSH031414,Aradhana Nazareth,00483324056,2022-07-13,Bihar,2,36-45,Fashion,35300.24,31,1138.72,0.0556,1,1,536,2,0
MSH031415,Onveer Suresh,4986441657,2022-11-08,Tamil Nadu,3,18-25,Home Decor,14091.14,14,1006.51,0.1384,4,0,418,160,1
MSH031416,Ekansh Som,6671532095,2022-10-26,Karnataka,2,18-25,Home Decor,16383.57,29,564.95,0.5272,2,0,431,264,1
MSH031417,Abhimanyu Sethi,1553318918,2022-11-25,Tamil Nadu,3,36-45,Fashion,47964.61,55,872.08,0.0935,0,1,401,17,0
MSH031418,Jonathan Nazareth,+910695517625,2023-04-21,Bihar,2,18-25,Beauty,9448.42,7,1349.77,0.0767,1,1,254,10,0
MSH031419,Benjamin Mukhopadhyay,+913684707923,2022-04-27,Gujarat,3,18-25,Fashion,5039.08,5,1007.82,0.2261,1,0,613,256,1
MSH031420,Gayathri Lal,+919959135243,2022-09-21,Bihar,3,45+,Home Decor,8588.55,11,780.78,0.1421,2,1,466,220,1
MSH031421,Kalpit Bhatti,07249076492,2023-06-01,Maharashtra,3,18-25,Kitchen,12601.47,13,969.34,0.4183,2,1,213,15,0
MSH031422,Anirudh Mital,+916536253861,2023-06-03,West Bengal,1,45+,Kitchen,5658.73,7,808.39,0.0722,0,1,211,4,0
MSH031423,Laban Divan,+916445669930,2022-01-21,West Bengal,3,18-25,Home Decor,23160.38,33,701.83,0.067,0,1,709,28,0
MSH031424,Udarsh Raja,+914872852479,2023-04-22,Bihar,2,18-25,Home Decor,24714.16,46,537.26,0.1592,3,1,253,14,0
MSH031425,Qadim Saha,02234495519,2022-06-22,Maharashtra,3,18-25,Fashion,7041.17,10,704.12,0.2099,2,1,557,20,0
MSH031426,Gautami Dhar,+916390759094,2022-03-03,Karnataka,3,45+,Fashion,18735.38,26,720.59,0.2264,2,1,668,8,0
MSH031427,Shivansh Chahal,04450906020,2022-07-25,Uttar Pradesh,3,36-45,Fashion,15807.22,20,790.36,0.2758,1,1,524,29,0
MSH031428,Janya Chaudry,09491447591,2022-06-28,Uttar Pradesh,3,18-25,Electronics,9898.22,6,1649.7,0.1815,0,0,551,22,0
MSH031429,Aarna Shanker,+911812358267,2022-12-08,Uttar Pradesh,2,45+,Fashion,5731.86,6,955.31,0.282,3,1,388,12,0
MSH031430,Zinal Jani,6351047894,2023-03-16,Uttar Pradesh,3,18-25,Beauty,7193.06,12,599.42,0.0263,1,0,290,24,0
MSH031431,Harshil Oommen,+912715348336,2022-03-16,Karnataka,3,36-45,Kitchen,40571.44,52,780.22,0.1031,2,1,655,18,0
MSH031432,Jason Ravi,9580641529,2022-10-17,Gujarat,3,18-25,Fashion,20186.19,25,807.45,0.0525,1,0,440,12,0
MSH031433,Krishna Deol,8931421679,2022-05-24,Maharashtra,2,18-25,Electronics,19630.52,28,701.09,0.1422,1,0,586,25,0
MSH031434,Omaja Bora,09565717105,2022-07-27,Maharashtra,3,45+,Electronics,10951.15,12,912.6,0.2407,5,0,522,17,0
MSH031435,Idika Murty,+919672773036,2022-09-29,Rajasthan,2,36-45,Home Decor,18957.2,24,789.88,0.0201,1,1,458,5,0
MSH031436,Nidra Hari,+916531262804,2023-02-19,West Bengal,3,18-25,Fashion,4410.91,8,551.36,0.0225,0,0,315,123,1
MSH031437,Aachal Saran,00226887405,2023-02-01,Rajasthan,2,26-35,Fashion,23384.21,31,754.33,0.1079,2,1,333,12,0
MSH031438,Amrita Buch,8039655645,2023-01-19,Karnataka,3,26-35,Electronics,30938.8,32,966.84,0.3509,0,1,346,16,0
MSH031439,Zehaan Kaul,2309177043,2022-09-18,Uttar Pradesh,3,18-25,Home Decor,44232.04,65,680.49,0.2139,3,1,469,26,0
MSH031440,Vanya Deep,07569654767,2022-06-16,Odisha,3,26-35,Fashion,13218.72,23,574.73,0.2104,3,1,563,9,0
MSH031441,Chandani Bala,08038258583,2022-01-18,West Bengal,3,26-35,Kitchen,18534.74,20,926.74,0.2429,0,1,712,8,0
MSH031442,Ira Ravel,+916934384923,2022-09-04,Odisha,3,26-35,Home Decor,64104.64,74,866.28,0.181,2,1,483,23,0
MSH031443,Gaurav Bedi,5744565641,2022-10-23,Madhya Pradesh,3,36-45,Home Decor,29420.76,42,700.49,0.2006,3,0,434,0,0
MSH031444,Aarini Agrawal,9525117357,2023-02-18,Uttar Pradesh,3,26-35,Home Decor,7888.24,9,876.47,0.0429,1,1,316,3,0
MSH031445,Akshay Dhar,01536562763,2022-11-16,Madhya Pradesh,3,18-25,Beauty,6535.74,7,933.68,0.1672,1,0,410,142,1
MSH031446,Ikshita Kade,7757410879,2022-06-30,Odisha,2,26-35,Home Decor,23842.11,26,917.0,0.0356,1,0,549,11,0
MSH031447,Yachana Kuruvilla,0959760651,2022-10-23,Bihar,2,18-25,Home Decor,15190.27,10,1519.03,0.2562,2,1,434,24,0
MSH031448,Simon Ramaswamy,04949318315,2022-03-02,Karnataka,3,45+,Electronics,7489.44,6,1248.24,0.1564,2,1,669,25,0
MSH031449,Timothy Bava,06780827131,2022-07-28,Odisha,3,36-45,Fashion,6100.56,4,1525.14,0.111,0,0,521,288,1
MSH031450,Anjali Johal,+912652221035,2022-06-15,Rajasthan,3,18-25,Beauty,30282.44,33,917.65,0.071,2,1,564,17,0
MSH031451,Devika Shroff,+919941781025,2022-10-27,Rajasthan,1,26-35,Home Decor,6510.61,9,723.4,0.1984,1,0,430,13,0
MSH031452,Warda Krish,07454694738,2022-12-17,Maharashtra,3,26-35,Beauty,30197.99,43,702.28,0.1182,3,0,379,2,0
MSH031453,Yug Sahni,+915947043674,2022-03-02,Odisha,3,26-35,Home Decor,9424.23,14,673.16,0.272,6,1,669,21,0
MSH031454,Amruta Yadav,01617947376,2022-09-20,Tamil Nadu,3,26-35,Fashion,4952.87,6,825.48,0.1666,1,1,467,21,0
MSH031455,Sai Goda,+914910743587,2022-05-04,Madhya Pradesh,1,26-35,Fashion,19888.86,25,795.55,0.1659,5,1,606,29,0
MSH031456,Brinda Shukla,+918672054971,2022-08-26,Maharashtra,1,45+,Fashion,2390.83,3,796.94,0.3463,2,1,492,147,1
MSH031457,Yoshita Chaudhuri,5234000783,2023-06-26,Bihar,3,18-25,Fashion,44294.86,55,805.36,0.4766,2,0,188,235,1
MSH031458,Tanmayi Rau,7083506750,2022-03-31,Tamil Nadu,3,36-45,Beauty,18664.71,21,888.8,0.2786,2,1,640,7,0
MSH031459,Girish Ahuja,06832988395,2022-05-19,Madhya Pradesh,3,18-25,Fashion,36099.27,52,694.22,0.1038,2,1,591,29,0
MSH031460,Sanaya Dani,00569536952,2022-12-28,Tamil Nadu,2,26-35,Electronics,7268.97,6,1211.5,0.422,3,1,368,27,0
MSH031461,Zaitra Bandi,+911537631883,2023-02-17,Madhya Pradesh,1,26-35,Fashion,10167.61,18,564.87,0.1813,5,1,317,22,0
MSH031462,Advika Korpal,9880829675,2022-04-03,Tamil Nadu,2,26-35,Home Decor,46260.51,35,1321.73,0.4062,1,1,637,91,1
MSH031463,Bachittar Tata,8779773555,2022-05-14,Maharashtra,3,26-35,Beauty,10344.67,15,689.64,0.0287,0,0,596,332,1
MSH031464,Guneet Patil,00130105445,2022-07-23,West Bengal,3,26-35,Home Decor,6923.34,11,629.39,0.0534,1,1,526,329,1
MSH031465,Neelima Sastry,05297317806,2022-02-07,Karnataka,3,26-35,Beauty,12591.62,14,899.4,0.2054,1,1,692,125,1
MSH031466,Baljiwan Balasubramanian,06164060602,2023-04-02,Uttar Pradesh,2,36-45,Home Decor,13067.12,13,1005.16,0.2864,3,0,273,19,0
MSH031467,Banjeet Oak,+919843287708,2023-06-18,Maharashtra,1,36-45,Fashion,8164.93,15,544.33,0.2651,0,1,196,6,0
MSH031468,Vihaan Tata,06901268576,2023-03-14,Bihar,3,26-35,Fashion,7265.77,3,2421.92,0.3557,3,1,292,251,1
MSH031469,Amruta Ramachandran,+912584976116,2022-08-12,Uttar Pradesh,2,26-35,Home Decor,67786.29,79,858.05,0.132,4,0,506,6,0
MSH031470,Aashi Lal,+910167585356,2022-06-17,Rajasthan,3,26-35,Fashion,4031.01,2,2015.5,0.0252,2,1,562,16,0
MSH031471,Keya Contractor,6304610832,2022-04-17,Rajasthan,3,18-25,Fashion,20505.16,22,932.05,0.1839,1,1,623,363,1
MSH031472,Dalbir Pal,+914982278416,2023-01-15,Gujarat,3,26-35,Electronics,46465.12,52,893.56,0.1081,0,1,350,19,0
MSH031473,Krisha Kade,+919950881940,2022-01-24,Odisha,3,26-35,Fashion,47844.94,57,839.38,0.3411,4,0,706,152,1
MSH031474,Udant Mittal,6419713995,2023-05-26,Maharashtra,1,26-35,Beauty,11950.43,7,1707.2,0.1878,1,1,219,15,0
MSH031475,Vansha Buch,+919510685401,2022-11-03,Maharashtra,3,18-25,Kitchen,44399.01,55,807.25,0.1845,1,0,423,17,0
MSH031476,Yashica Rai,2420693389,2022-12-24,Karnataka,3,26-35,Electronics,13519.46,24,563.31,0.2038,1,1,372,1,0
MSH031477,Dhriti Mannan,+913490095449,2023-01-05,Karnataka,1,18-25,Beauty,11431.56,16,714.47,0.235,4,0,360,321,1
MSH031478,Xavier Sarkar,00348770297,2022-06-20,Odisha,2,18-25,Beauty,18004.73,16,1125.3,0.0268,1,1,559,20,0
MSH031479,Rachita Bhasin,02564038412,2022-08-10,Karnataka,3,18-25,Fashion,17537.64,16,1096.1,0.1582,0,1,508,12,0
MSH031480,Tanmayi Upadhyay,+913654482562,2023-03-19,West Bengal,2,18-25,Fashion,9631.37,7,1375.91,0.0764,2,0,287,27,0
